source,risk_label,task_id,sha256,file_size,nodes,local_score
octavi_6042,untested-public,task092,31e6aa2df4e75b2376481ad479c8d107cebe1f6701ab925ab0272b482eb2f1a1,4299,42,13.071487
octavi_6042,untested-public,task093,e59ad71279c74a41dc1674363538a2554d77c37871cae4131daf5319e2a92abf,5415,49,14.234150
octavi_6042,untested-public,task094,1183a85e05f31b324f96f1ea2bc76659614d9e3e496af6fc026bf70716b2cee9,3767,35,14.217924
octavi_6042,untested-public,task095,eca4d38cd8606a930a722084789b856626fff5d4938c02546296c7f3cca109cf,3950,1,18.186555
octavi_6042,untested-public,task096,4ec21c61456f9c3f3be6c0b20aeec14ab1cdcad237426c7c44fb256d35d77703,64252,480,11.918302
octavi_6042,untested-public,task097,f0d0ab9a04954377879cace70b48610fc891b8e6d5d68ee0d372dd78fe3f2268,2494,11,13.853482
octavi_6042,untested-public,task098,8fff41bf99869a80261fa1ec8461431ffa90e7a616d10c1582642af88b241cde,3836,1,18.186555
octavi_6042,untested-public,task099,1e320d88cf0eac19c3c20b9c005a4be28ac50d4bf0a39015404f9deb22a0c31e,19839,1,16.500971
octavi_6042,untested-public,task100,c815d3a42090024e57143982ac6320779019d7524c630a2c9f175975e6254567,4954,28,16.135536
octavi_6042,untested-public,task101,5add58b8bc1d0b54e19ac2a7ba0dbc9eea3fd8d8e3f32405ad36b69f8c376d87,39301,206,10.951880
octavi_6042,untested-public,task102,dd69f7cd8bc2d432b0b3d6b3b203acc186d9c66e559fc13f5bb370ada17acede,22167,149,14.292473
octavi_6042,untested-public,task103,a435ed4772dd20318e7b75afa8fff92d3767167fc6100cb5e69d673cd782ac5b,1669,11,19.372379
octavi_6042,untested-public,task104,33a343ec43a261d2e8d551e9e29fea0ff5d46927927aad4c34f9797225cd0556,6350,20,16.238763
octavi_6042,untested-public,task105,87b8eaf3ff5a294ef03d408dd6cbe46010df8557a3d774b1e98c171c7f5afe4a,35291,50,14.155880
octavi_6042,untested-public,task106,9b54191da37371effdb80aaca05a4cddbabc19d25cbc1ebceae1d85a897c6698,2939,13,17.940382
octavi_6042,untested-public,task107,486d43b947a10c096cd5abb2121faf5664c1d92f9d0196957cff677676caa5cf,31191,52,13.799992
octavi_6042,untested-public,task108,825c078fdd5cf248ddfcf1d91c57c125e6e2213304022e67810f2d3aaee2922c,7454,1,17.504458
octavi_6042,untested-public,task109,b743a1e192a39c2d75aaf83cb75d56b809c2988910d9340cb23a699063ea121c,5491,39,13.539347
octavi_6042,untested-public,task110,3c6a969967d00d5933bfc76224740332ab35c72aaf1647b7a2ff532e3c71cf91,21494,163,13.329165
octavi_6042,untested-public,task111,294fe9b217bc48010d14839504c2d05f18c01b58a15ebe4d22e87994c1923f81,1457,10,16.581081
octavi_6042,untested-public,task112,1d441249f879b3f5928f749a2a438d0692e24020136550558befd15da00654c1,3987,44,14.002076
