source,risk_label,task_id,sha256,file_size,nodes,local_score
current_best_6122,lb-verified-current-best,task060,03687375b7e8938e4f841fe856da30c83884468ff07c648d7021c6b6748784bd,2458,20,16.372877
current_best_6122,lb-verified-current-best,task061,27289ea0d11a669fe413e1b05826321af3d079ce8a5555fa2610a93704612c2e,17030,9,15.152342
current_best_6122,lb-verified-current-best,task062,0a2e640c0671d137a38ff13794cbaaf44ed872742a534c52771f99d309757432,14479,217,14.670951
current_best_6122,lb-verified-current-best,task063,5c8811b2da8473750953376c6dbdd913b50bc29b96f9a16a09cf201df9a483ce,3709,34,14.666940
current_best_6122,lb-verified-current-best,task064,58b449d06ee31558e5b72e234bafcedd075ca374d90de0e17b116281716fafd3,5809,48,13.210838
current_best_6122,lb-verified-current-best,task065,4275daec8a235c2656d266c872c9928cf33288d784e4904be2564aa68306a857,2835,37,14.543288
current_best_6122,lb-verified-current-best,task066,b61c747510a726482b9e94d6a1f12568b4252800f11145d34630404f68048d3c,180173,1642,11.878567
current_best_6122,lb-verified-current-best,task067,e823d84640b258f8322dde914f6bd992553a53aadd84d4685cd18da5f1be35e9,892,7,19.247427
current_best_6122,lb-verified-current-best,task068,e490818d91a162474f9a9ed4c4d7a03517788fb18760e2fe6ca209f592660a82,1602,24,15.559421
current_best_6122,lb-verified-current-best,task069,48f4ac80c4fd4fbacb51a6cd3b29947a20f487279392bbdfe639d73b61770e69,32543,380,13.657033
current_best_6122,lb-verified-current-best,task070,c09e95105072fd97b2106ecebc5fdb42c86bd41e9994b310781aa321351ec9d5,11844,71,13.900501
current_best_6122,lb-verified-current-best,task071,2d696d39af281a3a0ca1582e413672e8ef38ef9f06d584f19844a45a6e2aa4a2,12082,49,13.226404
current_best_6122,lb-verified-current-best,task072,579e7a8a616faf51a4ee64994c8709f2e15ca52f63c805a39b48ac05fe546a76,1347,11,17.801069
current_best_6122,lb-verified-current-best,task073,c974fda7fe3001de4bd2200b9065826ac44cf359fcb1949954b82f28411b5b63,3825,1,18.186555
current_best_6122,lb-verified-current-best,task074,8194b1eba8a395566d686766b74869219cdfdaec5105dbad5f36b6ef32435be8,1824,18,15.009189
current_best_6122,lb-verified-current-best,task075,211a2ab0ea4cb67b9b8714d411d361e7eab6ec1192f0f74155bd9bd9c043c7d1,6812,57,14.742797
current_best_6122,lb-verified-current-best,task076,f80cf3e5cc515063e98ab15b4fcd3ab835f11aa80878c3372e929e24eb485b7d,490164,221,10.834875
current_best_6122,lb-verified-current-best,task077,e9ba6003d604dc8eabe4c1293832b222739a2738c2838b1512ae380d87d398bb,9860,72,12.832912
current_best_6122,lb-verified-current-best,task078,c33e2e8bb8525ee7c4bfa0aca9ec69955cdd9a97837985fb38efdb309903089a,1974,25,15.650246
current_best_6122,lb-verified-current-best,task079,60ad44e5b208b22c2d4a93f322baf5362bf4a0b2cec7283e9db31f1de40a9346,2695,20,14.875251
current_best_6122,lb-verified-current-best,task080,da97f63843845f687d92854fc2b1b0498fc0cb2543e1e41022a77c4b3933deab,18484,93,13.047885
current_best_6122,lb-verified-current-best,task081,118dc8373587509f07d12aec64778af91edff7253f80e273a30e5863c7b8c91b,3749,35,17.256297
current_best_6122,lb-verified-current-best,task082,5f994c35d189c6fc8c7c8733202150cd5bd5bb9aa686ef9497ce5a384641de47,1645,20,14.936138
current_best_6122,lb-verified-current-best,task083,3526144719574eafa02b2d1fa33a4be836ec96c267520ddd982697e447b8bc98,7454,1,17.504458
current_best_6122,lb-verified-current-best,task084,5bd28bac4f427d16b03dfcb9d4ae68237ccb4bb720b534e0e14b2768658ee6a0,2820,23,15.121164
current_best_6122,lb-verified-current-best,task085,0cf2b40dcd4fe9bb85de2e251fdca74496734e7c804425012cb1c1110d27505c,2547,20,13.363283
current_best_6122,lb-verified-current-best,task086,fb8e2c6895c9222d8bc4c7bef5d953312ac8807d49bf81aae502dff77d8f755a,4384,42,14.885239
current_best_6122,lb-verified-current-best,task087,4e9d18bfbd60be2b9135e2cc459588db6a40bb878e5e16dd89651e3c3eb1cfea,474,2,19.070411
current_best_6122,lb-verified-current-best,task088,0b8e895b148a2193ebb4c90f6d192b95554293da3acba9a736fc15dcfd962282,10372,58,13.468547
current_best_6122,lb-verified-current-best,task089,0a479a40d999937f174a12134d5f78bb97ea8a6c108f09e8f44398fe6cbbcd40,17792,181,14.179382
current_best_6122,lb-verified-current-best,task090,8032717a5846db3d60ae06a4fa0ff8af92327fd6b6102d39eff9ae246e44816a,19660,246,13.943507
current_best_6122,lb-verified-current-best,task091,6c44a2a529dcac845b02796c463d82b35c8cc360fc72fc096564f3beeef63a30,4627,43,14.150760
current_best_6122,lb-verified-current-best,task092,31e6aa2df4e75b2376481ad479c8d107cebe1f6701ab925ab0272b482eb2f1a1,4299,42,13.071487
current_best_6122,lb-verified-current-best,task093,c109085a37c8fbad05ab65bf485c0cff1a2488c3b4146cc863d6e3a1015dcaed,3727,52,14.579417
current_best_6122,lb-verified-current-best,task094,f4a0261b33da907cf60f16202319faaa6ee9409a0727231c6ee49a260fc773c7,2954,41,14.351722
current_best_6122,lb-verified-current-best,task095,eca4d38cd8606a930a722084789b856626fff5d4938c02546296c7f3cca109cf,3950,1,18.186555
current_best_6122,lb-verified-current-best,task096,4ec21c61456f9c3f3be6c0b20aeec14ab1cdcad237426c7c44fb256d35d77703,64252,480,11.918302
current_best_6122,lb-verified-current-best,task097,f0d0ab9a04954377879cace70b48610fc891b8e6d5d68ee0d372dd78fe3f2268,2494,11,13.853482
current_best_6122,lb-verified-current-best,task098,8fff41bf99869a80261fa1ec8461431ffa90e7a616d10c1582642af88b241cde,3836,1,18.186555
current_best_6122,lb-verified-current-best,task099,1e320d88cf0eac19c3c20b9c005a4be28ac50d4bf0a39015404f9deb22a0c31e,19839,1,16.500971
current_best_6122,lb-verified-current-best,task100,c815d3a42090024e57143982ac6320779019d7524c630a2c9f175975e6254567,4954,28,16.135536
current_best_6122,lb-verified-current-best,task101,5add58b8bc1d0b54e19ac2a7ba0dbc9eea3fd8d8e3f32405ad36b69f8c376d87,39301,206,10.951880
current_best_6122,lb-verified-current-best,task102,dd69f7cd8bc2d432b0b3d6b3b203acc186d9c66e559fc13f5bb370ada17acede,22167,149,14.292473
current_best_6122,lb-verified-current-best,task103,2a39294d09b90ef9b18c45cfe1e70b48b0689d5fb9f0a00d564162a10a0e7289,1447,13,19.454823
current_best_6122,lb-verified-current-best,task104,9fe39c7d53c73444d4dcdde3b3e423ec71943f7133c2fb675ca3e111a67794bc,3667,21,16.767294
current_best_6122,lb-verified-current-best,task105,59f8fd1ff45ba79e9a46fbc1a64499901637d50581b1bedd691122bf65782406,18785,52,14.495481
current_best_6122,lb-verified-current-best,task106,9b54191da37371effdb80aaca05a4cddbabc19d25cbc1ebceae1d85a897c6698,2939,13,17.940382
current_best_6122,lb-verified-current-best,task107,b14df708a1620b804424d2ad11a6012e77c9895355e84c3f999e7c37360e23bc,31694,52,13.806578
current_best_6122,lb-verified-current-best,task108,825c078fdd5cf248ddfcf1d91c57c125e6e2213304022e67810f2d3aaee2922c,7454,1,17.504458
current_best_6122,lb-verified-current-best,task109,7839c13870891f0086bab84db435e1ad5532c6e87f69d2ce0c9b98114d796077,5237,39,13.542048
current_best_6122,lb-verified-current-best,task110,3c6a969967d00d5933bfc76224740332ab35c72aaf1647b7a2ff532e3c71cf91,21494,163,13.329165
current_best_6122,lb-verified-current-best,task111,c01911e7f5493ba19bcc496b439eb2106bd44f79305daefd94e102a96691a8ca,1499,15,18.319145
current_best_6122,lb-verified-current-best,task112,c9d107e03bcc1559d05367b27fca4117a92b4a4e65d2103d0e57fd16eebe58ca,3987,44,14.010141
current_best_6122,lb-verified-current-best,task113,356a5f1e2200cf2560f6c836ce7d21eca6b6cad9e68015c2ae31639613ef9b09,499,1,21.598803
current_best_6122,lb-verified-current-best,task114,7d1973d605273db25b979fc20a63bacd338098bf8f239bc90618b4b89dd1baa4,4719,26,17.865906
current_best_6122,lb-verified-current-best,task115,fef642f35c49927e9440865ae0761f3f9ecb7d9bb8a03f2a5109e91a82deb620,5069,34,16.675906
current_best_6122,lb-verified-current-best,task116,3f87aab73b8c538752ffb070a34dd07ef95ccba2d299bd7526da67fcf956e1e5,479,1,21.598803
current_best_6122,lb-verified-current-best,task117,f0db9d777864eb09eb86826b56a8d871d28a0394c52cc42c8241426f1cfb47e4,10734,74,15.193795
current_best_6122,lb-verified-current-best,task118,1aaef29cf60045a9f72946d576d30f34d853fb2752c2ec6f613013baf6ebea34,160396,1163,10.416339
current_best_6122,lb-verified-current-best,task119,afa30c6fc964d8a93392c6b8b9865d1ca2f73c682e977c50e35e0e3d800e9ab1,25915,165,14.224215
current_best_6122,lb-verified-current-best,task120,13dafeb021b56dac928f38d32b4a0b841fcf481296ab752c9ac203fa425e1acc,3836,1,18.186555
current_best_6122,lb-verified-current-best,task121,03880dc2a72d6781722a53ffad4b506867ebd9f9c0a7faae3760807eabe67856,3339,24,16.215838
current_best_6122,lb-verified-current-best,task122,d932a3ac54fb54cc09d9cdbaab21ba4e9165ed9a6a8e01b9e0c49fb972269b75,10236,1,17.171962
current_best_6122,lb-verified-current-best,task123,984533b7a16d9c9d396feb3804602dd6044b4573d05d14964f3f23d179764af2,8805,17,16.680283
current_best_6122,lb-verified-current-best,task124,25adeb7f2d7dd711adf8af305ce943ada2ad39c8f0f5e699e9ff722f2f4a60ad,5397,52,15.705962
current_best_6122,lb-verified-current-best,task125,20f2c3e90cfb5afe5ac7e795a1cf906ce67453cb55deb5cbcc51275aea5fc7e8,3032,28,15.495722
current_best_6122,lb-verified-current-best,task126,b86dafbc68af0e5b698f0241dd534874e44ffd9dfca8bac7b89280a3534f3824,2765,29,13.636840
current_best_6122,lb-verified-current-best,task127,81f551a5b779e861ce371fdc4697595db753242954a60c50a3ac8e3108937d97,3772,1,18.197605
current_best_6122,lb-verified-current-best,task128,5224331b88562c8c5864a82ed28442ed1a8c17321e5852eb0c193b0a8eabe7e5,3365,28,13.537926
current_best_6122,lb-verified-current-best,task129,cb3d815a7dac0fa6cbceaf9fac975e8d8bf1ae6af4987a5c11478325fb8b6a6f,1048,8,18.293138
current_best_6122,lb-verified-current-best,task130,129e8e94901df68286dc85134b4be5ba1daa1437df26f1eb430b9272e7f77471,1293,10,15.322911
current_best_6122,lb-verified-current-best,task131,aef2df6731cdd0168ed41a7637a2b939bb42ff5efe498e6732b1bc4fa4aa2d64,7860,103,14.295633
current_best_6122,lb-verified-current-best,task132,02558813adda79590927fa1e3d0be80af0e44475a6abbd69beb0d87da57bfdbb,2585,38,14.709279
current_best_6122,lb-verified-current-best,task133,68e935d47ff7110c296807cc69b18b2efbc09be9b69b5f9ed14c010b2ea21c94,783434,368,8.949686
current_best_6122,lb-verified-current-best,task134,d2d0cfea388f5f59b5c0ed3e15c26ceb745abfdb2537457be6932faef6736343,7220,68,15.259208
current_best_6122,lb-verified-current-best,task135,a5ba0a9dc839a73fc24585aab0bb1e97cccd5531fb28b98b77e91a17e7701ecc,381,2,19.097367
current_best_6122,lb-verified-current-best,task136,6719c0f34b735f8968b63c25277b18aa2eefbe6fd1267c5d7e90914180c5437b,4284,33,15.571890
current_best_6122,lb-verified-current-best,task137,7b50205804b2162040e107d11052d9190932c44a4cfc55aeb4c026422b7af614,3852,36,14.031216
current_best_6122,lb-verified-current-best,task138,955dbb96bc55cace778678f56c5bd88133614ec7110a51346c1a0dc4a1db6f1b,11562,143,12.804160
current_best_6122,lb-verified-current-best,task139,e3e6133e136fc342560390d22bb08861dc290ef6c9f64e8854070984d4a5946f,3865,33,16.803012
current_best_6122,lb-verified-current-best,task140,4e9d18bfbd60be2b9135e2cc459588db6a40bb878e5e16dd89651e3c3eb1cfea,474,2,19.070411
current_best_6122,lb-verified-current-best,task141,419409ee1ef9989b22aaba718cfe107b9d915bb476e1f4edee982507a294cede,2345,21,15.331033
current_best_6122,lb-verified-current-best,task142,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
current_best_6122,lb-verified-current-best,task143,545186fc1e5605ade4d666e87702a09678e9c34c1449945e1a0fdef567cea868,2144,24,15.124860
current_best_6122,lb-verified-current-best,task144,9ccdbc162d23747b26bd043d8488ba2aebe080e2a693304f16ff65bd3b7d6a0e,1358,13,18.333043
current_best_6122,lb-verified-current-best,task145,22681d1e38fd9b4a50619a4900134ac568081a0007d313598a2d4a001a12a65b,31434,325,13.796907
