source,risk_label,task_id,sha256,file_size,nodes,local_score
nadeem_6252,public-anchor-candidate,task043,16b05e98645b4d8da6cf555ed59cb2165317fe07248f91dd11f6747c0b38c22b,1966,9,16.129477
nadeem_6252,public-anchor-candidate,task044,03106f9bd502a04c7aa0acade34deaefdba103fbb21dcfc6ce3d362f74afc6fc,22434,311,14.251782
nadeem_6252,public-anchor-candidate,task045,c2c9b466ef5bb57994383690491a94770ade65cb13d59fd093064984d2ca44b4,1041,14,16.086988
nadeem_6252,public-anchor-candidate,task046,776e40c71ae05f511e59e234f5f52931c7f966c95b139fed312451a249a5f138,5299,73,14.582911
nadeem_6252,public-anchor-candidate,task047,51caa99fe3ce9cb3e122d3a78119ede0e5beb0d8940d7959bece25bbe098d26a,3091,30,16.985664
nadeem_6252,public-anchor-candidate,task048,9423c02033058a1188fae998353c04f6fbf4e48361dbee5461896ddd5d49ac28,4058,52,16.367872
nadeem_6252,public-anchor-candidate,task049,d742f5db9437894536afe2db2b87d8b3899117c92daf69927ab3854301d03698,3516,29,14.674879
nadeem_6252,public-anchor-candidate,task050,817ceed6eed8f8639a03c7d8fc0b41ca1fc3ca5ef6ff87cb970dba5a510cd4be,2540,19,15.752846
nadeem_6252,public-anchor-candidate,task051,1fccc900903384492e825dfc74d6952195755b48411dd42c988cf3bb64ea878c,3372,58,13.866331
nadeem_6252,public-anchor-candidate,task052,195c01dfdaae84b9a7a585295b8d44c1c3741ab522a7e9d472753ad121d8014d,986,11,17.886858
nadeem_6252,public-anchor-candidate,task053,11d2a84ba10862f37e4dae8a206314fd4226f70b6f751eed23e52ba32ebde353,175,1,21.598803
nadeem_6252,public-anchor-candidate,task054,da0ea9c4a4e7de7d20e8867f669de546f57874c7e6fa83c850aad07683855ecc,5551,107,13.077963
nadeem_6252,public-anchor-candidate,task055,92d4ce9193151139ddee430dfbe552e5a2aa41d1172f6842569d1e37ca664ded,13497,166,14.815477
nadeem_6252,public-anchor-candidate,task056,9d687659145a785dd2d111cccd06fc2b802bcaaae0c2926b7d39a51406e1254b,815,9,19.638708
nadeem_6252,public-anchor-candidate,task057,c1e43aa7b8f024cb83ec8144fb50cf67b6ffe8126f4e6abf15f467ecf685b4ba,1616,16,14.714521
nadeem_6252,public-anchor-candidate,task058,4e55a6bf22945253193de151ca9e08970485d28911fd21ae67ea20e7e71ece72,27439,15,15.310387
nadeem_6252,public-anchor-candidate,task059,75ad1518669f36600bb72e0eeb074051895d744f7075f6835c090dcbb2a58abe,7062,21,15.076171
nadeem_6252,public-anchor-candidate,task060,03687375b7e8938e4f841fe856da30c83884468ff07c648d7021c6b6748784bd,2458,20,16.372877
nadeem_6252,public-anchor-candidate,task061,27289ea0d11a669fe413e1b05826321af3d079ce8a5555fa2610a93704612c2e,17030,9,15.152342
nadeem_6252,public-anchor-candidate,task062,0a2e640c0671d137a38ff13794cbaaf44ed872742a534c52771f99d309757432,14479,217,14.670951
nadeem_6252,public-anchor-candidate,task063,5c8811b2da8473750953376c6dbdd913b50bc29b96f9a16a09cf201df9a483ce,3709,34,14.666940
nadeem_6252,public-anchor-candidate,task064,e218f014e0f41fbf58f0a21d6c18ab365d24b6b93f7c8bb533378039b355a02c,7151,68,13.354705
nadeem_6252,public-anchor-candidate,task065,6c2ce6ffae5840d17998c36ee6a5eb3f43eb8f79699c9bfb3b25a07562742370,1862,37,14.533787
nadeem_6252,public-anchor-candidate,task066,528e107ac7c8644aeb3a04cb1079719bfeeb25486d89be5e08a4e0b391fd4387,18653,326,13.455004
nadeem_6252,public-anchor-candidate,task067,e823d84640b258f8322dde914f6bd992553a53aadd84d4685cd18da5f1be35e9,892,7,19.247427
nadeem_6252,public-anchor-candidate,task068,e490818d91a162474f9a9ed4c4d7a03517788fb18760e2fe6ca209f592660a82,1602,24,15.559421
nadeem_6252,public-anchor-candidate,task069,bfa11e10a1b7754b93ff268324f4bdacfe5ca600d6eaecd3d7ecc21b94d2e194,30432,380,13.658456
nadeem_6252,public-anchor-candidate,task070,c09e95105072fd97b2106ecebc5fdb42c86bd41e9994b310781aa321351ec9d5,11844,71,13.900501
nadeem_6252,public-anchor-candidate,task071,2d696d39af281a3a0ca1582e413672e8ef38ef9f06d584f19844a45a6e2aa4a2,12082,49,13.226404
nadeem_6252,public-anchor-candidate,task072,ce9138206dc060641e07a1ee45e8b332b0e4bcdfe0a06d625d8668c10d6d33e5,1289,11,17.822981
nadeem_6252,public-anchor-candidate,task073,c974fda7fe3001de4bd2200b9065826ac44cf359fcb1949954b82f28411b5b63,3825,1,18.186555
nadeem_6252,public-anchor-candidate,task074,8194b1eba8a395566d686766b74869219cdfdaec5105dbad5f36b6ef32435be8,1824,18,15.009189
nadeem_6252,public-anchor-candidate,task075,211a2ab0ea4cb67b9b8714d411d361e7eab6ec1192f0f74155bd9bd9c043c7d1,6812,57,14.742797
nadeem_6252,public-anchor-candidate,task076,419bbf22d94034edf9dc1d2eed86480945abad297d08dbdaaaaf87ef5d7e2ef5,24619,377,12.292867
nadeem_6252,public-anchor-candidate,task077,17691436bc7996bb9aa5b6b77bf34cfcc7674700abc8e4d69f7ec65ff4351709,7690,68,13.030200
nadeem_6252,public-anchor-candidate,task078,c33e2e8bb8525ee7c4bfa0aca9ec69955cdd9a97837985fb38efdb309903089a,1974,25,15.650246
nadeem_6252,public-anchor-candidate,task079,4a4f6c8381af1ed692a1d279af1ebacd591befb7b825933520d08519653c1d13,2695,20,15.029649
nadeem_6252,public-anchor-candidate,task080,4b1cd7ffeaf85f936d62097216c4e457e14af1917b41aa32e4ee223cee3ff670,10636,123,14.352625
