task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
176,16.022853515191528,7920,7800,120,1,1,7,1126,/tmp/surgical_onnx/submission/task176.onnx,
177,13.978195575521427,61194,61092,102,1,1,33,3189,/tmp/surgical_onnx/submission/task177.onnx,
178,14.715374185513443,29279,28762,517,1,1,126,6628,/tmp/surgical_onnx/submission/task178.onnx,
179,25.0,0,0,0,1,1,1,170,/tmp/surgical_onnx/submission/task179.onnx,
180,15.910923715516857,8858,7936,922,1,1,5,4414,/tmp/surgical_onnx/submission/task180.onnx,
181,17.91493570604745,1194,1108,86,1,1,21,3083,/tmp/surgical_onnx/submission/task181.onnx,
182,14.22901287975965,47619,46580,1039,1,1,168,12856,/tmp/surgical_onnx/submission/task182.onnx,
183,14.87826084223009,24878,24840,38,1,1,55,4645,/tmp/surgical_onnx/submission/task183.onnx,
184,14.432407952356657,38855,28880,9975,1,1,71,43202,/tmp/surgical_onnx/submission/task184.onnx,
185,14.00485763936326,59584,59517,67,1,1,242,18881,/tmp/surgical_onnx/submission/task185.onnx,
186,19.10284613236326,364,318,46,1,1,11,924,/tmp/surgical_onnx/submission/task186.onnx,
187,13.435307852707972,105313,104400,913,1,1,87,5758,/tmp/surgical_onnx/submission/task187.onnx,
188,15.692532917293095,11020,10972,48,1,1,41,4356,/tmp/surgical_onnx/submission/task188.onnx,
189,14.887508389303385,24649,24380,269,1,1,110,6704,/tmp/surgical_onnx/submission/task189.onnx,
190,15.675973863620001,11204,11026,178,1,1,63,8781,/tmp/surgical_onnx/submission/task190.onnx,
191,13.602799689576711,89072,88932,140,1,1,212,8424,/tmp/surgical_onnx/submission/task191.onnx,
192,14.14161657647865,51968,51898,70,1,1,17,2089,/tmp/surgical_onnx/submission/task192.onnx,
193,14.109558240338645,53661,53600,61,1,1,14,1925,/tmp/surgical_onnx/submission/task193.onnx,
194,17.504458056115745,1800,0,1800,1,1,1,7454,/tmp/surgical_onnx/submission/task194.onnx,
195,15.436962585454308,14229,12310,1919,1,1,33,5381,/tmp/surgical_onnx/submission/task195.onnx,
196,14.618974770564057,32242,32175,67,1,1,31,2417,/tmp/surgical_onnx/submission/task196.onnx,
197,14.166555524825903,50688,50672,16,1,1,18,1223,/tmp/surgical_onnx/submission/task197.onnx,
198,13.449576458609688,103821,102908,913,1,1,51,6979,/tmp/surgical_onnx/submission/task198.onnx,
199,15.30989132872317,16157,16103,54,1,1,22,2948,/tmp/surgical_onnx/submission/task199.onnx,
200,15.975266575809302,8306,8252,54,1,1,38,3848,/tmp/surgical_onnx/submission/task200.onnx,
201,13.562876248446054,92700,92392,308,1,1,135,9668,/tmp/surgical_onnx/submission/task201.onnx,
202,13.258187509088495,125720,125706,14,1,1,31,3582,/tmp/surgical_onnx/submission/task202.onnx,
203,13.610350127195805,88402,87712,690,1,1,36,6437,/tmp/surgical_onnx/submission/task203.onnx,
204,13.307707338062253,119646,118400,1246,1,1,73,7250,/tmp/surgical_onnx/submission/task204.onnx,
205,13.370955104619776,112313,110591,1722,1,1,416,33601,/tmp/surgical_onnx/submission/task205.onnx,
206,13.975062924893004,61386,61296,90,1,1,39,4022,/tmp/surgical_onnx/submission/task206.onnx,
207,17.463636061595487,1875,1840,35,1,1,25,1979,/tmp/surgical_onnx/submission/task207.onnx,
208,13.566031166031484,92408,91886,522,1,1,196,15885,/tmp/surgical_onnx/submission/task208.onnx,
209,13.28530989269121,122356,122191,165,1,1,200,12442,/tmp/surgical_onnx/submission/task209.onnx,
210,21.598802618337846,30,0,30,1,1,1,479,/tmp/surgical_onnx/submission/task210.onnx,
211,17.504458056115745,1800,0,1800,1,1,1,7454,/tmp/surgical_onnx/submission/task211.onnx,
212,15.792664137044117,9970,9832,138,1,1,53,4512,/tmp/surgical_onnx/submission/task212.onnx,
213,14.175731810316865,50225,50005,220,1,1,392,26499,/tmp/surgical_onnx/submission/task213.onnx,
214,17.504458056115745,1800,0,1800,1,1,1,7454,/tmp/surgical_onnx/submission/task214.onnx,
215,14.452187931601495,38094,37982,112,1,1,21,1729,/tmp/surgical_onnx/submission/task215.onnx,
216,13.449663150031625,103812,103712,100,1,1,276,11049,/tmp/surgical_onnx/submission/task216.onnx,
217,15.206104124093967,17924,17901,23,1,1,18,1350,/tmp/surgical_onnx/submission/task217.onnx,
218,14.948006239164648,23202,23158,44,1,1,137,9594,/tmp/surgical_onnx/submission/task218.onnx,
219,13.651395086474174,84847,84750,97,1,1,420,18397,/tmp/surgical_onnx/submission/task219.onnx,
220,18.197605236675688,900,0,900,1,1,1,3798,/tmp/surgical_onnx/submission/task220.onnx,
221,14.069235056400384,55869,50841,5028,1,1,28,13333,/tmp/surgical_onnx/submission/task221.onnx,
222,14.031198444197276,58035,57948,87,1,1,21,2578,/tmp/surgical_onnx/submission/task222.onnx,
223,17.504458056115745,1800,0,1800,1,1,1,7454,/tmp/surgical_onnx/submission/task223.onnx,
224,14.274048995433871,45522,45340,182,1,1,55,4199,/tmp/surgical_onnx/submission/task224.onnx,
225,15.68728356140695,11078,10428,650,1,1,40,5688,/tmp/surgical_onnx/submission/task225.onnx,
226,16.37682648504653,5559,5408,151,1,1,39,3203,/tmp/surgical_onnx/submission/task226.onnx,
227,17.018266713308115,2927,2880,47,1,1,14,1135,/tmp/surgical_onnx/submission/task227.onnx,
228,14.86993479941538,25086,25008,78,1,1,61,2649,/tmp/surgical_onnx/submission/task228.onnx,
229,17.74936448810132,1409,1364,45,1,1,14,1379,/tmp/surgical_onnx/submission/task229.onnx,
230,18.197605236675688,900,0,900,0,1,1,3798,/tmp/surgical_onnx/submission/task230.onnx,
231,14.445542345803112,38348,38246,102,1,1,50,2605,/tmp/surgical_onnx/submission/task231.onnx,
232,14.707956157758622,29497,29428,69,1,1,29,1616,/tmp/surgical_onnx/submission/task232.onnx,
233,10.682450710180536,1652086,1647529,4557,1,1,2428,301699,/tmp/surgical_onnx/submission/task233.onnx,
234,13.689154000119816,81703,81621,82,1,1,58,4106,/tmp/surgical_onnx/submission/task234.onnx,
235,17.801068759311825,1338,1224,114,1,1,35,3090,/tmp/surgical_onnx/submission/task235.onnx,
236,18.53385527576238,643,642,1,1,1,11,643,/tmp/surgical_onnx/submission/task236.onnx,
237,15.430308268881676,14324,14283,41,1,1,25,1637,/tmp/surgical_onnx/submission/task237.onnx,
238,13.927565965061614,64372,62905,1467,1,1,102,11927,/tmp/surgical_onnx/submission/task238.onnx,
239,13.525015267707683,96277,95891,386,1,1,33,4143,/tmp/surgical_onnx/submission/task239.onnx,
240,14.765519480374964,27847,14112,13735,1,1,11,66169,/tmp/surgical_onnx/submission/task240.onnx,
241,25.0,0,0,0,1,1,1,170,/tmp/surgical_onnx/submission/task241.onnx,
242,15.090580078810763,20119,20074,45,1,1,14,1736,/tmp/surgical_onnx/submission/task242.onnx,
243,13.401199636921024,108967,108864,103,1,1,135,16583,/tmp/surgical_onnx/submission/task243.onnx,
244,14.633344629227418,31782,31697,85,1,1,66,6538,/tmp/surgical_onnx/submission/task244.onnx,
245,14.724535183516696,29012,28916,96,1,1,37,2751,/tmp/surgical_onnx/submission/task245.onnx,
246,15.497661881504435,13391,12960,431,1,1,31,3824,/tmp/surgical_onnx/submission/task246.onnx,
247,14.99327919282222,22175,22142,33,1,1,25,2056,/tmp/surgical_onnx/submission/task247.onnx,
248,16.122199606117427,7171,7132,39,1,1,23,2311,/tmp/surgical_onnx/submission/task248.onnx,
249,15.740964706485059,10499,10176,323,1,1,21,1990,/tmp/surgical_onnx/submission/task249.onnx,
250,15.595656566456025,12141,12072,69,1,1,129,7749,/tmp/surgical_onnx/submission/task250.onnx,
251,13.481291290274044,100580,100560,20,1,1,53,5106,/tmp/surgical_onnx/submission/task251.onnx,
252,14.453028311923028,38062,37800,262,1,1,38,3201,/tmp/surgical_onnx/submission/task252.onnx,
253,14.215455188361384,48269,47830,439,1,1,17,3510,/tmp/surgical_onnx/submission/task253.onnx,
254,15.865029935048593,9274,9116,158,1,1,39,6052,/tmp/surgical_onnx/submission/task254.onnx,
255,10.663167299970427,1684253,1542524,141729,1,1,185,293436,/tmp/surgical_onnx/submission/task255.onnx,
256,15.041882226812756,21123,20050,1073,1,1,40,4780,/tmp/surgical_onnx/submission/task256.onnx,
257,18.01806532284361,1077,1024,53,1,1,20,1369,/tmp/surgical_onnx/submission/task257.onnx,
258,19.924826184766175,160,0,160,1,1,1,880,/tmp/surgical_onnx/submission/task258.onnx,
259,16.169018489047502,6843,6793,50,1,1,30,3882,/tmp/surgical_onnx/submission/task259.onnx,
260,15.568598242913932,12474,12332,142,1,1,28,2263,/tmp/surgical_onnx/submission/task260.onnx,
261,19.701682633451963,200,0,200,1,1,1,995,/tmp/surgical_onnx/submission/task261.onnx,
262,16.765169719557946,3770,3744,26,1,1,8,903,/tmp/surgical_onnx/submission/task262.onnx,
263,15.981062293553965,8258,8206,52,1,1,140,10867,/tmp/surgical_onnx/submission/task263.onnx,
264,13.716034971665547,79536,77364,2172,0,1,47,7730,/tmp/surgical_onnx/submission/task264.onnx,
265,14.408076346634045,39812,39681,131,1,1,32,3110,/tmp/surgical_onnx/submission/task265.onnx,
266,18.186555400489105,910,0,910,1,1,1,3825,/tmp/surgical_onnx/submission/task266.onnx,
267,17.752207418232153,1405,1358,47,1,1,9,1430,/tmp/surgical_onnx/submission/task267.onnx,
268,14.983764287772118,22387,22288,99,1,1,180,13356,/tmp/surgical_onnx/submission/task268.onnx,
269,15.940249986656319,8602,8506,96,1,1,31,2336,/tmp/surgical_onnx/submission/task269.onnx,
270,14.785321389461183,27301,26116,1185,1,1,96,13845,/tmp/surgical_onnx/submission/task270.onnx,
271,14.725259284025897,28991,28928,63,1,1,22,1993,/tmp/surgical_onnx/submission/task271.onnx,
272,18.186555400489105,910,0,910,1,1,1,3825,/tmp/surgical_onnx/submission/task272.onnx,
273,16.294337521203573,6037,6000,37,1,1,22,2414,/tmp/surgical_onnx/submission/task273.onnx,
