task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
154,14.322200112486419,43382,42392,990,3,3,44,7883,submissions/candidate_v4_plus_onnx/task154.onnx,
155,18.01899425927827,1076,1040,36,3,3,11,1031,submissions/candidate_v4_plus_onnx/task155.onnx,
156,14.820776446030491,26350,24352,1998,3,3,371,48854,submissions/candidate_v4_plus_onnx/task156.onnx,
157,13.773251074698328,75113,74312,801,3,3,2422,204564,submissions/candidate_v4_plus_onnx/task157.onnx,
158,12.838380935224132,191304,190938,366,3,3,253,21962,submissions/candidate_v4_plus_onnx/task158.onnx,
159,13.597994922615115,89501,85396,4105,3,3,57,12966,submissions/candidate_v4_plus_onnx/task159.onnx,
160,16.56923653658215,4586,4520,66,3,3,19,2189,submissions/candidate_v4_plus_onnx/task160.onnx,
161,13.923426777221719,64639,64611,28,3,3,39,4323,submissions/candidate_v4_plus_onnx/task161.onnx,
162,13.944501582071068,63291,63248,43,3,3,19,2268,submissions/candidate_v4_plus_onnx/task162.onnx,
163,14.916318151686092,23949,22294,1655,3,3,68,10270,submissions/candidate_v4_plus_onnx/task163.onnx,
164,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_v4_plus_onnx/task164.onnx,
165,13.87976163077872,67524,66530,994,3,3,25,4910,submissions/candidate_v4_plus_onnx/task165.onnx,
166,14.881844714630706,24789,24752,37,3,3,11,1318,submissions/candidate_v4_plus_onnx/task166.onnx,
167,18.470581161737776,685,391,294,3,3,9,1673,submissions/candidate_v4_plus_onnx/task167.onnx,
168,15.071673504116953,20503,20218,285,3,3,45,5052,submissions/candidate_v4_plus_onnx/task168.onnx,
169,14.929769949800432,23629,22973,656,3,3,168,20803,submissions/candidate_v4_plus_onnx/task169.onnx,
170,13.683941363265761,82130,78315,3815,3,3,681,64849,submissions/candidate_v4_plus_onnx/task170.onnx,
171,18.186555400489105,910,0,910,3,3,1,3825,submissions/candidate_v4_plus_onnx/task171.onnx,
172,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_v4_plus_onnx/task172.onnx,
173,12.89103314541937,181492,181276,216,3,3,69,10108,submissions/candidate_v4_plus_onnx/task173.onnx,
174,14.120086625339015,53099,53025,74,3,3,790,61839,submissions/candidate_v4_plus_onnx/task174.onnx,
175,13.61923543863211,87620,84872,2748,3,3,22,12985,submissions/candidate_v4_plus_onnx/task175.onnx,
176,16.022853515191528,7920,7800,120,3,3,7,1126,submissions/candidate_v4_plus_onnx/task176.onnx,
177,14.000804371943152,59826,59724,102,3,3,33,3834,submissions/candidate_v4_plus_onnx/task177.onnx,
178,14.713599743826219,29331,28762,569,3,3,126,6748,submissions/candidate_v4_plus_onnx/task178.onnx,
179,25.0,0,0,0,3,3,1,170,submissions/candidate_v4_plus_onnx/task179.onnx,
180,16.084030688626395,7450,6528,922,3,3,6,2525,submissions/candidate_v4_plus_onnx/task180.onnx,
181,17.91493570604745,1194,1108,86,3,3,21,3083,submissions/candidate_v4_plus_onnx/task181.onnx,
182,14.229685106325308,47587,46548,1039,3,3,136,11272,submissions/candidate_v4_plus_onnx/task182.onnx,
183,14.87922601563406,24854,24816,38,3,3,55,4690,submissions/candidate_v4_plus_onnx/task183.onnx,
184,14.302434548325486,44248,44205,43,3,3,52,4876,submissions/candidate_v4_plus_onnx/task184.onnx,
185,14.00485763936326,59584,59517,67,3,3,242,18881,submissions/candidate_v4_plus_onnx/task185.onnx,
186,19.113895968549844,360,314,46,3,3,11,1210,submissions/candidate_v4_plus_onnx/task186.onnx,
187,13.426798209155445,106213,105300,913,3,3,88,5768,submissions/candidate_v4_plus_onnx/task187.onnx,
188,15.725371138141455,10664,10616,48,3,3,46,3259,submissions/candidate_v4_plus_onnx/task188.onnx,
189,14.886089460559042,24684,24380,304,3,3,110,6774,submissions/candidate_v4_plus_onnx/task189.onnx,
190,15.675973863620001,11204,11026,178,3,3,63,8781,submissions/candidate_v4_plus_onnx/task190.onnx,
191,11.527906941253965,709342,709177,165,3,3,1037,132233,submissions/candidate_v4_plus_onnx/task191.onnx,
192,14.093402023637157,54535,54474,61,3,3,21,2511,submissions/candidate_v4_plus_onnx/task192.onnx,
193,14.109558240338645,53661,53600,61,3,3,14,1925,submissions/candidate_v4_plus_onnx/task193.onnx,
194,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_v4_plus_onnx/task194.onnx,
195,15.436962585454308,14229,12310,1919,3,3,33,5381,submissions/candidate_v4_plus_onnx/task195.onnx,
196,14.618974770564057,32242,32175,67,3,3,31,2417,submissions/candidate_v4_plus_onnx/task196.onnx,
197,14.166555524825903,50688,50672,16,3,3,18,1223,submissions/candidate_v4_plus_onnx/task197.onnx,
198,13.449576458609688,103821,102908,913,3,3,51,6979,submissions/candidate_v4_plus_onnx/task198.onnx,
199,15.30989132872317,16157,16103,54,3,3,22,2948,submissions/candidate_v4_plus_onnx/task199.onnx,
200,15.976591797375455,8295,8232,63,3,3,36,3689,submissions/candidate_v4_plus_onnx/task200.onnx,
201,13.554497211347206,93480,92548,932,3,3,135,10924,submissions/candidate_v4_plus_onnx/task201.onnx,
202,13.258187509088495,125720,125706,14,3,3,31,3582,submissions/candidate_v4_plus_onnx/task202.onnx,
203,13.631707320725468,86534,85844,690,3,3,36,6433,submissions/candidate_v4_plus_onnx/task203.onnx,
204,13.314416183646774,118846,116800,2046,3,3,71,11457,submissions/candidate_v4_plus_onnx/task204.onnx,
205,13.370955104619776,112313,110591,1722,3,3,416,33601,submissions/candidate_v4_plus_onnx/task205.onnx,
206,13.89534357047067,66480,66250,230,3,3,224,20303,submissions/candidate_v4_plus_onnx/task206.onnx,
