task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
131,14.295632567101045,44550,43599,951,3,3,103,7860,submissions/biohack44_6080_onnx/task131.onnx,
132,14.709279200950512,29458,29394,64,3,3,38,2585,submissions/biohack44_6080_onnx/task132.onnx,
133,0.0,,,17398,3,3,380,174987,submissions/biohack44_6080_onnx/task133.onnx,unmeasurable
134,15.259207863122649,16997,16917,80,3,3,68,7220,submissions/biohack44_6080_onnx/task134.onnx,
135,19.097366666598635,366,360,6,3,3,2,381,submissions/biohack44_6080_onnx/task135.onnx,
136,15.571890493047063,12433,12000,433,3,3,33,4284,submissions/biohack44_6080_onnx/task136.onnx,
137,13.808906465844856,72482,71516,966,3,3,36,3864,submissions/biohack44_6080_onnx/task137.onnx,
138,12.804159525036075,197964,197829,135,3,3,143,11562,submissions/biohack44_6080_onnx/task138.onnx,
139,16.803012072741105,3630,3456,174,3,3,33,3865,submissions/biohack44_6080_onnx/task139.onnx,
140,19.070410856610106,376,360,16,3,3,2,474,submissions/biohack44_6080_onnx/task140.onnx,
141,15.33103297180142,15819,15750,69,3,3,21,2345,submissions/biohack44_6080_onnx/task141.onnx,
142,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task142.onnx,
143,15.12486048297936,19441,19384,57,3,3,24,2144,submissions/biohack44_6080_onnx/task143.onnx,
144,18.333043207570793,786,736,50,3,3,13,1358,submissions/biohack44_6080_onnx/task144.onnx,
145,13.796906788126128,73357,72424,933,3,3,325,31434,submissions/biohack44_6080_onnx/task145.onnx,
146,17.27865138738205,2256,2232,24,3,3,29,1894,submissions/biohack44_6080_onnx/task146.onnx,
147,18.186555400489105,910,0,910,3,3,1,3825,submissions/biohack44_6080_onnx/task147.onnx,
148,14.99988495388028,22029,21676,353,3,3,110,6750,submissions/biohack44_6080_onnx/task148.onnx,
149,16.45538621300777,5139,5095,44,3,3,13,1404,submissions/biohack44_6080_onnx/task149.onnx,
150,18.01899425927827,1076,1040,36,3,3,11,1031,submissions/biohack44_6080_onnx/task150.onnx,
151,18.186555400489105,910,0,910,3,3,1,3880,submissions/biohack44_6080_onnx/task151.onnx,
152,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task152.onnx,
153,11.456292916001162,762004,756657,5347,3,3,14753,854197,submissions/biohack44_6080_onnx/task153.onnx,
154,14.033354639780164,57910,56944,966,3,3,44,4587,submissions/biohack44_6080_onnx/task154.onnx,
155,18.01899425927827,1076,1040,36,3,3,11,1031,submissions/biohack44_6080_onnx/task155.onnx,
156,14.012979956230856,59102,58135,967,3,3,65,7856,submissions/biohack44_6080_onnx/task156.onnx,
157,9.807851050097652,3961562,3760990,200572,3,3,436,830389,submissions/biohack44_6080_onnx/task157.onnx,
158,9.89066213124584,3646717,3645952,765,3,3,832,62387,submissions/biohack44_6080_onnx/task158.onnx,
159,13.597994922615115,89501,85396,4105,3,3,57,12966,submissions/biohack44_6080_onnx/task159.onnx,
160,15.676777470967144,11195,11100,95,3,3,19,1758,submissions/biohack44_6080_onnx/task160.onnx,
161,13.174397456688691,136708,136627,81,3,3,51,6008,submissions/biohack44_6080_onnx/task161.onnx,
162,13.944501582071068,63291,63248,43,3,3,19,2268,submissions/biohack44_6080_onnx/task162.onnx,
163,14.910655480935679,24085,22430,1655,3,3,68,9085,submissions/biohack44_6080_onnx/task163.onnx,
164,21.598802618337846,30,0,30,3,3,1,479,submissions/biohack44_6080_onnx/task164.onnx,
165,13.87976163077872,67524,66530,994,3,3,25,4910,submissions/biohack44_6080_onnx/task165.onnx,
166,14.881844714630706,24789,24752,37,3,3,11,1318,submissions/biohack44_6080_onnx/task166.onnx,
167,18.470581161737776,685,391,294,3,3,9,1673,submissions/biohack44_6080_onnx/task167.onnx,
168,14.628980620606175,31921,31636,285,3,3,44,7297,submissions/biohack44_6080_onnx/task168.onnx,
169,14.551604288400723,34489,33762,727,3,3,180,16353,submissions/biohack44_6080_onnx/task169.onnx,
170,0.0,,,3815,3,3,683,37869,submissions/biohack44_6080_onnx/task170.onnx,unmeasurable
171,18.186555400489105,910,0,910,3,3,1,3825,submissions/biohack44_6080_onnx/task171.onnx,
172,21.598802618337846,30,0,30,3,3,1,479,submissions/biohack44_6080_onnx/task172.onnx,
173,12.89103314541937,181492,181276,216,3,3,69,10108,submissions/biohack44_6080_onnx/task173.onnx,
174,14.120086625339015,53099,53025,74,3,3,790,61839,submissions/biohack44_6080_onnx/task174.onnx,
175,13.348835490806005,114825,112074,2751,3,3,22,12412,submissions/biohack44_6080_onnx/task175.onnx,
176,16.022853515191528,7920,7800,120,3,3,7,1126,submissions/biohack44_6080_onnx/task176.onnx,
177,13.778697696714815,74705,74600,105,3,3,37,4180,submissions/biohack44_6080_onnx/task177.onnx,
178,14.713599743826219,29331,28762,569,3,3,126,6748,submissions/biohack44_6080_onnx/task178.onnx,
179,25.0,0,0,0,3,3,1,170,submissions/biohack44_6080_onnx/task179.onnx,
180,16.084030688626395,7450,6528,922,3,3,6,2525,submissions/biohack44_6080_onnx/task180.onnx,
181,17.91493570604745,1194,1108,86,3,3,21,3083,submissions/biohack44_6080_onnx/task181.onnx,
182,11.500370734713012,729146,728200,946,3,3,512,71393,submissions/biohack44_6080_onnx/task182.onnx,
183,14.87826084223009,24878,24840,38,3,3,55,4645,submissions/biohack44_6080_onnx/task183.onnx,
184,14.147483507001944,51664,51621,43,3,3,51,6934,submissions/biohack44_6080_onnx/task184.onnx,
185,13.763645234726843,75838,75771,67,3,3,242,18881,submissions/biohack44_6080_onnx/task185.onnx,
186,18.547951045562776,634,252,382,3,3,7,1598,submissions/biohack44_6080_onnx/task186.onnx,
187,13.409993130767205,108013,107100,913,3,3,87,8852,submissions/biohack44_6080_onnx/task187.onnx,
188,15.725371138141455,10664,10616,48,3,3,46,3259,submissions/biohack44_6080_onnx/task188.onnx,
189,14.886089460559042,24684,24380,304,3,3,110,6774,submissions/biohack44_6080_onnx/task189.onnx,
190,15.675973863620001,11204,11026,178,3,3,63,8781,submissions/biohack44_6080_onnx/task190.onnx,
191,13.33202140539001,116772,116632,140,3,3,219,8764,submissions/biohack44_6080_onnx/task191.onnx,
192,14.093402023637157,54535,54474,61,3,3,21,2511,submissions/biohack44_6080_onnx/task192.onnx,
193,14.109558240338645,53661,53600,61,3,3,14,1925,submissions/biohack44_6080_onnx/task193.onnx,
194,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task194.onnx,
195,15.436962585454308,14229,12310,1919,3,3,33,5381,submissions/biohack44_6080_onnx/task195.onnx,
196,14.618974770564057,32242,32175,67,3,3,31,2417,submissions/biohack44_6080_onnx/task196.onnx,
197,14.166555524825903,50688,50672,16,3,3,18,1223,submissions/biohack44_6080_onnx/task197.onnx,
198,13.449576458609688,103821,102908,913,3,3,51,6979,submissions/biohack44_6080_onnx/task198.onnx,
199,15.30989132872317,16157,16103,54,3,3,22,2948,submissions/biohack44_6080_onnx/task199.onnx,
200,15.739822393176645,10511,10446,65,3,3,39,2444,submissions/biohack44_6080_onnx/task200.onnx,
201,13.554497211347206,93480,92548,932,3,3,135,10924,submissions/biohack44_6080_onnx/task201.onnx,
202,13.258187509088495,125720,125706,14,3,3,31,3582,submissions/biohack44_6080_onnx/task202.onnx,
203,13.602193622149995,89126,88436,690,3,3,36,6437,submissions/biohack44_6080_onnx/task203.onnx,
204,12.359395474532343,308848,307802,1046,3,3,71,5801,submissions/biohack44_6080_onnx/task204.onnx,
205,12.284351511354425,332917,332695,222,3,3,671,48510,submissions/biohack44_6080_onnx/task205.onnx,
206,13.89534357047067,66480,66250,230,3,3,224,20303,submissions/biohack44_6080_onnx/task206.onnx,
207,17.463636061595487,1875,1840,35,3,3,25,1979,submissions/biohack44_6080_onnx/task207.onnx,
208,13.566031166031484,92408,91886,522,3,3,196,15885,submissions/biohack44_6080_onnx/task208.onnx,
209,10.15052021330251,2812206,2788300,23906,3,3,4286,349736,submissions/biohack44_6080_onnx/task209.onnx,
210,21.598802618337846,30,0,30,3,3,1,479,submissions/biohack44_6080_onnx/task210.onnx,
211,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task211.onnx,
212,15.782783324084384,10069,9832,237,3,3,53,4712,submissions/biohack44_6080_onnx/task212.onnx,
213,14.132022202010482,52469,52309,160,3,3,385,25091,submissions/biohack44_6080_onnx/task213.onnx,
214,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task214.onnx,
215,14.321347587694286,43419,43324,95,3,3,39,2619,submissions/biohack44_6080_onnx/task215.onnx,
216,13.449663150031625,103812,103712,100,3,3,276,11049,submissions/biohack44_6080_onnx/task216.onnx,
217,13.747647405002935,77061,75126,1935,3,3,34,7268,submissions/biohack44_6080_onnx/task217.onnx,
218,14.948006239164648,23202,23158,44,3,3,137,9594,submissions/biohack44_6080_onnx/task218.onnx,
219,8.421776512802126,15842765,15839317,3448,3,3,532,87016,submissions/biohack44_6080_onnx/task219.onnx,
220,18.197605236675688,900,0,900,3,3,1,3798,submissions/biohack44_6080_onnx/task220.onnx,
221,14.069235056400384,55869,50841,5028,3,3,28,13333,submissions/biohack44_6080_onnx/task221.onnx,
222,14.031198444197276,58035,57948,87,3,3,21,2578,submissions/biohack44_6080_onnx/task222.onnx,
223,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/biohack44_6080_onnx/task223.onnx,
224,13.84392092223549,69988,69806,182,3,3,54,6314,submissions/biohack44_6080_onnx/task224.onnx,
225,15.672765876552319,11240,10632,608,3,3,33,3427,submissions/biohack44_6080_onnx/task225.onnx,
226,16.37682648504653,5559,5408,151,3,3,39,3203,submissions/biohack44_6080_onnx/task226.onnx,
227,17.018266713308115,2927,2880,47,3,3,14,1135,submissions/biohack44_6080_onnx/task227.onnx,
228,14.86993479941538,25086,25008,78,3,3,61,2649,submissions/biohack44_6080_onnx/task228.onnx,
229,17.74936448810132,1409,1364,45,3,3,14,1379,submissions/biohack44_6080_onnx/task229.onnx,
230,18.197605236675688,900,0,900,0,3,1,3798,submissions/biohack44_6080_onnx/task230.onnx,
231,14.445542345803112,38348,38246,102,3,3,50,2605,submissions/biohack44_6080_onnx/task231.onnx,
232,14.707956157758622,29497,29428,69,3,3,29,1616,submissions/biohack44_6080_onnx/task232.onnx,
233,9.595887907033406,4896896,4754696,142200,3,3,1372,924434,submissions/biohack44_6080_onnx/task233.onnx,
234,13.151045253641602,139938,138492,1446,3,3,96,8333,submissions/biohack44_6080_onnx/task234.onnx,
235,17.801068759311825,1338,1224,114,3,3,35,3090,submissions/biohack44_6080_onnx/task235.onnx,
236,18.417974861107176,722,672,50,3,3,11,1291,submissions/biohack44_6080_onnx/task236.onnx,
237,15.430308268881676,14324,14283,41,3,3,25,1637,submissions/biohack44_6080_onnx/task237.onnx,
238,13.927565965061614,64372,62905,1467,3,3,102,11927,submissions/biohack44_6080_onnx/task238.onnx,
239,13.525015267707683,96277,95891,386,3,3,33,4143,submissions/biohack44_6080_onnx/task239.onnx,
240,14.22660078877651,47734,47660,74,3,3,32,3165,submissions/biohack44_6080_onnx/task240.onnx,
241,25.0,0,0,0,3,3,1,170,submissions/biohack44_6080_onnx/task241.onnx,
242,14.896432835748215,24430,24394,36,3,3,16,2031,submissions/biohack44_6080_onnx/task242.onnx,
243,11.524262319784818,711932,711900,32,3,3,447,24522,submissions/biohack44_6080_onnx/task243.onnx,
244,14.607196507185764,32624,32539,85,3,3,66,6538,submissions/biohack44_6080_onnx/task244.onnx,
245,13.600680058652966,89261,88264,997,3,3,47,6141,submissions/biohack44_6080_onnx/task245.onnx,
246,15.497661881504435,13391,12960,431,3,3,31,3824,submissions/biohack44_6080_onnx/task246.onnx,
247,14.99327919282222,22175,22142,33,3,3,25,2056,submissions/biohack44_6080_onnx/task247.onnx,
248,16.12094533795773,7180,7132,48,3,3,23,2328,submissions/biohack44_6080_onnx/task248.onnx,
249,15.740964706485059,10499,10176,323,3,3,21,1990,submissions/biohack44_6080_onnx/task249.onnx,
250,15.496915389979772,13401,13152,249,3,3,129,8113,submissions/biohack44_6080_onnx/task250.onnx,
251,13.47239284049379,101479,100560,919,3,3,53,6906,submissions/biohack44_6080_onnx/task251.onnx,
252,14.447160426903599,38286,37800,486,3,3,38,3651,submissions/biohack44_6080_onnx/task252.onnx,
253,14.215455188361384,48269,47830,439,3,3,17,3510,submissions/biohack44_6080_onnx/task253.onnx,
254,16.018318360026136,7956,7798,158,3,3,49,4960,submissions/biohack44_6080_onnx/task254.onnx,
255,7.414992030351591,43358268,43340368,17900,3,3,851,106804,submissions/biohack44_6080_onnx/task255.onnx,
256,15.033960272806908,21291,20050,1241,3,3,40,5118,submissions/biohack44_6080_onnx/task256.onnx,
257,18.01806532284361,1077,1024,53,3,3,20,1369,submissions/biohack44_6080_onnx/task257.onnx,
258,18.186555400489105,910,0,910,3,3,1,3836,submissions/biohack44_6080_onnx/task258.onnx,
259,16.162899588837245,6885,6835,50,3,3,30,3882,submissions/biohack44_6080_onnx/task259.onnx,
260,15.568598242913932,12474,12332,142,3,3,28,2263,submissions/biohack44_6080_onnx/task260.onnx,
261,19.701682633451963,200,0,200,3,3,1,995,submissions/biohack44_6080_onnx/task261.onnx,
262,16.086315175274706,7433,7404,29,3,3,8,1329,submissions/biohack44_6080_onnx/task262.onnx,
263,16.0058275656016,8056,8004,52,3,3,159,7427,submissions/biohack44_6080_onnx/task263.onnx,
264,13.154639006390818,139436,138584,852,3,3,115,10074,submissions/biohack44_6080_onnx/task264.onnx,
265,14.408076346634045,39812,39681,131,3,3,32,3110,submissions/biohack44_6080_onnx/task265.onnx,
266,18.186555400489105,910,0,910,3,3,1,3825,submissions/biohack44_6080_onnx/task266.onnx,
267,17.865109148434115,1255,1160,95,3,3,11,1306,submissions/biohack44_6080_onnx/task267.onnx,
268,14.983764287772118,22387,22288,99,3,3,180,13356,submissions/biohack44_6080_onnx/task268.onnx,
269,15.940249986656319,8602,8506,96,3,3,31,2336,submissions/biohack44_6080_onnx/task269.onnx,
270,14.733780881942609,28745,28245,500,3,3,60,7597,submissions/biohack44_6080_onnx/task270.onnx,
271,14.725259284025897,28991,28928,63,3,3,22,1993,submissions/biohack44_6080_onnx/task271.onnx,
272,18.186555400489105,910,0,910,3,3,1,3825,submissions/biohack44_6080_onnx/task272.onnx,
273,16.294337521203573,6037,6000,37,3,3,22,2414,submissions/biohack44_6080_onnx/task273.onnx,
