task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
48,16.367872270491663,5609,5543,66,3,3,52,4058,submissions/candidate_mega_swap_onnx/task048.onnx,
49,14.674878758194124,30489,30339,150,3,3,29,3516,submissions/candidate_mega_swap_onnx/task049.onnx,
50,15.843587970049374,9475,9225,250,3,3,21,2006,submissions/candidate_mega_swap_onnx/task050.onnx,
51,13.866316495097658,68438,68359,79,3,3,58,3407,submissions/candidate_mega_swap_onnx/task051.onnx,
52,17.886857891292912,1228,1185,43,3,3,11,986,submissions/candidate_mega_swap_onnx/task052.onnx,
53,21.598802618337846,30,0,30,3,3,1,175,submissions/candidate_mega_swap_onnx/task053.onnx,
54,12.938629479477473,173056,172895,161,3,3,117,9661,submissions/candidate_mega_swap_onnx/task054.onnx,
55,14.815477417733884,26490,25496,994,3,3,166,13497,submissions/candidate_mega_swap_onnx/task055.onnx,
56,18.672063216270807,560,460,100,3,3,7,1515,submissions/candidate_mega_swap_onnx/task056.onnx,
57,14.470333403835719,37409,37388,21,3,3,18,1832,submissions/candidate_mega_swap_onnx/task057.onnx,
58,15.313114938234701,16105,9660,6445,3,3,16,14221,submissions/candidate_mega_swap_onnx/task058.onnx,
59,15.076170749805957,20411,17858,2553,3,3,21,7062,submissions/candidate_mega_swap_onnx/task059.onnx,
60,16.372876749211567,5581,5400,181,3,3,20,2458,submissions/candidate_mega_swap_onnx/task060.onnx,
61,15.152342332424542,18914,16942,1972,3,3,9,17030,submissions/candidate_mega_swap_onnx/task061.onnx,
62,14.670950637656585,30609,29680,929,3,3,217,14479,submissions/candidate_mega_swap_onnx/task062.onnx,
63,14.666940264012474,30732,30700,32,3,3,34,3709,submissions/candidate_mega_swap_onnx/task063.onnx,
64,13.354705067178468,114153,114061,92,3,3,68,7151,submissions/candidate_mega_swap_onnx/task064.onnx,
65,14.533787213157124,35109,35032,77,3,3,37,1862,submissions/candidate_mega_swap_onnx/task065.onnx,
66,13.481003004133143,100609,96162,4447,3,3,74,22609,submissions/candidate_mega_swap_onnx/task066.onnx,
67,19.247427361174367,315,282,33,3,3,7,892,submissions/candidate_mega_swap_onnx/task067.onnx,
68,15.55942130423374,12589,12562,27,3,3,24,1602,submissions/candidate_mega_swap_onnx/task068.onnx,
69,13.647595461864874,85170,82858,2312,3,3,380,32330,submissions/candidate_mega_swap_onnx/task069.onnx,
70,13.90050125280863,66138,66060,78,3,3,71,11844,submissions/candidate_mega_swap_onnx/task070.onnx,
71,13.22640401182484,129780,128850,930,3,3,49,12082,submissions/candidate_mega_swap_onnx/task071.onnx,
72,17.801068759311825,1338,1260,78,3,3,11,1347,submissions/candidate_mega_swap_onnx/task072.onnx,
73,18.186555400489105,910,0,910,3,3,1,3825,submissions/candidate_mega_swap_onnx/task073.onnx,
74,15.009188619292196,21825,21780,45,3,3,18,1824,submissions/candidate_mega_swap_onnx/task074.onnx,
75,14.742796878157792,28487,28430,57,3,3,57,6812,submissions/candidate_mega_swap_onnx/task075.onnx,
76,12.128894195350027,388911,379897,9014,3,3,468,64473,submissions/candidate_mega_swap_onnx/task076.onnx,
77,12.83291249537243,192353,190140,2213,3,3,72,9860,submissions/candidate_mega_swap_onnx/task077.onnx,
78,15.65024557224114,11496,11460,36,3,3,25,1974,submissions/candidate_mega_swap_onnx/task078.onnx,
79,15.029648507210364,21383,21138,245,3,3,20,2695,submissions/candidate_mega_swap_onnx/task079.onnx,
80,13.047884557519986,155145,153652,1493,3,3,93,18484,submissions/candidate_mega_swap_onnx/task080.onnx,
81,17.256296741826247,2307,2198,109,3,3,35,3749,submissions/candidate_mega_swap_onnx/task081.onnx,
82,14.936138316402742,23479,23400,79,3,3,20,1645,submissions/candidate_mega_swap_onnx/task082.onnx,
83,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task083.onnx,
84,14.685197814566816,30176,26510,3666,3,3,21,31565,submissions/candidate_mega_swap_onnx/task084.onnx,
85,13.36328292042622,113178,113040,138,3,3,20,2547,submissions/candidate_mega_swap_onnx/task085.onnx,
86,14.83966336368449,25857,25632,225,3,3,42,3099,submissions/candidate_mega_swap_onnx/task086.onnx,
87,19.070410856610106,376,360,16,3,3,2,474,submissions/candidate_mega_swap_onnx/task087.onnx,
88,13.468468702037654,101878,100626,1252,3,3,58,14980,submissions/candidate_mega_swap_onnx/task088.onnx,
89,14.179382068192274,50042,49943,99,3,3,181,17792,submissions/candidate_mega_swap_onnx/task089.onnx,
90,13.94350667496543,63354,63250,104,3,3,246,19660,submissions/candidate_mega_swap_onnx/task090.onnx,
91,14.150760005440098,51495,51388,107,3,3,43,4627,submissions/candidate_mega_swap_onnx/task091.onnx,
92,13.071487493631263,151526,151500,26,3,3,42,4299,submissions/candidate_mega_swap_onnx/task092.onnx,
93,15.354118052333183,15458,15400,58,3,3,56,6234,submissions/candidate_mega_swap_onnx/task093.onnx,
94,15.745355702467293,10453,10340,113,3,3,25,2950,submissions/candidate_mega_swap_onnx/task094.onnx,
95,18.186555400489105,910,0,910,3,3,1,3950,submissions/candidate_mega_swap_onnx/task095.onnx,
96,12.825227121311157,193837,192521,1316,3,3,457,59457,submissions/candidate_mega_swap_onnx/task096.onnx,
97,13.85348240488441,69322,68400,922,3,3,11,2494,submissions/candidate_mega_swap_onnx/task097.onnx,
98,18.186555400489105,910,0,910,3,3,1,3836,submissions/candidate_mega_swap_onnx/task098.onnx,
99,16.500970779211436,4910,0,4910,3,3,1,19839,submissions/candidate_mega_swap_onnx/task099.onnx,
100,16.21491936346016,6536,6493,43,3,3,28,4954,submissions/candidate_mega_swap_onnx/task100.onnx,
101,12.166823827190758,374436,374325,111,3,3,125,19733,submissions/candidate_mega_swap_onnx/task101.onnx,
102,15.55799250576873,12607,12075,532,3,3,48,6500,submissions/candidate_mega_swap_onnx/task102.onnx,
103,19.454822555520437,256,199,57,3,3,13,1447,submissions/candidate_mega_swap_onnx/task103.onnx,
104,16.767293990139024,3762,2692,1070,3,3,21,3667,submissions/candidate_mega_swap_onnx/task104.onnx,
105,16.138082995764783,7058,6987,71,3,3,63,8120,submissions/candidate_mega_swap_onnx/task105.onnx,
106,17.940382371708615,1164,1039,125,3,3,13,2939,submissions/candidate_mega_swap_onnx/task106.onnx,
107,13.799992367549814,73131,59450,13681,3,3,52,31191,submissions/candidate_mega_swap_onnx/task107.onnx,
108,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task108.onnx,
109,13.53934725626767,94907,93924,983,3,3,39,5491,submissions/candidate_mega_swap_onnx/task109.onnx,
110,13.399054500239831,109201,107959,1242,3,3,176,22233,submissions/candidate_mega_swap_onnx/task110.onnx,
