task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
1,0.0,,,,0,268,188,18100,data/afr1ste_6335/task001.onnx,excluded_op
2,0.0,,,,0,268,886,61376,data/afr1ste_6335/task002.onnx,excluded_op
3,0.0,,,,0,265,67,4921,data/afr1ste_6335/task003.onnx,excluded_op
4,0.0,,,4298,3,3,13,18032,data/afr1ste_6335/task004.onnx,unmeasurable
5,0.0,,,,0,266,183,15334,data/afr1ste_6335/task005.onnx,excluded_op
6,0.0,,,,0,266,14,1956,data/afr1ste_6335/task006.onnx,excluded_op
7,0.0,,,,0,266,39,13527,data/afr1ste_6335/task007.onnx,excluded_op
8,0.0,,,,0,266,822,117210,data/afr1ste_6335/task008.onnx,excluded_op
9,0.0,,,,0,265,135,11946,data/afr1ste_6335/task009.onnx,excluded_op
10,0.0,,,,0,265,80,7951,data/afr1ste_6335/task010.onnx,excluded_op
11,0.0,,,,0,267,103,11092,data/afr1ste_6335/task011.onnx,excluded_op
12,0.0,,,,0,265,25,4612,data/afr1ste_6335/task012.onnx,excluded_op
13,0.0,,,,0,267,70,5972,data/afr1ste_6335/task013.onnx,excluded_op
14,0.0,,,,0,266,61,3962,data/afr1ste_6335/task014.onnx,excluded_op
15,0.0,,,910,3,3,5,4049,data/afr1ste_6335/task015.onnx,unmeasurable
16,0.0,,,10,3,3,2,171,data/afr1ste_6335/task016.onnx,unmeasurable
17,0.0,,,,0,266,113,22854,data/afr1ste_6335/task017.onnx,excluded_op
18,0.0,,,,0,266,27,28788,data/afr1ste_6335/task018.onnx,excluded_op
19,0.0,,,,0,267,81,5388,data/afr1ste_6335/task019.onnx,excluded_op
20,0.0,,,,0,266,53,12014,data/afr1ste_6335/task020.onnx,excluded_op
21,0.0,,,1852,3,3,250,29942,data/afr1ste_6335/task021.onnx,unmeasurable
22,0.0,,,,0,266,291,51421,data/afr1ste_6335/task022.onnx,excluded_op
23,0.0,,,489,3,3,15,2795,data/afr1ste_6335/task023.onnx,unmeasurable
24,0.0,,,,0,266,17,2684,data/afr1ste_6335/task024.onnx,excluded_op
25,0.0,,,,0,266,62,5497,data/afr1ste_6335/task025.onnx,excluded_op
