task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
223,17.504458056115745,1800,0,1800,1,1,1,7454,submissions/blend_v360/task223.onnx,
224,13.825825365675732,71266,70958,308,1,1,57,4784,submissions/blend_v360/task224.onnx,
225,15.148226883150551,18992,18384,608,1,1,31,5386,submissions/blend_v360/task225.onnx,
226,15.86147791581429,9307,9156,151,1,1,40,4853,submissions/blend_v360/task226.onnx,
227,16.838624976802514,3503,3456,47,1,1,12,1417,submissions/blend_v360/task227.onnx,
228,14.335613164853108,42804,42716,88,1,1,63,4899,submissions/blend_v360/task228.onnx,
229,17.347929253883517,2105,2058,47,1,1,15,1294,submissions/blend_v360/task229.onnx,
230,16.577117488055002,4550,3640,910,1,1,3,3888,submissions/blend_v360/task230.onnx,
231,14.28876506888337,44857,44756,101,1,1,46,3418,submissions/blend_v360/task231.onnx,
232,14.347221256285886,42310,42252,58,1,1,29,1684,submissions/blend_v360/task232.onnx,
233,13.767555928044851,75542,61136,14406,1,1,25,39834,submissions/blend_v360/task233.onnx,
234,12.440078399880157,284908,283464,1444,1,1,114,13394,submissions/blend_v360/task234.onnx,
235,17.32306285418192,2158,2048,110,1,1,33,3900,submissions/blend_v360/task235.onnx,
236,17.962972385313723,1138,1088,50,1,1,9,1511,submissions/blend_v360/task236.onnx,
237,14.976110621611577,22559,22518,41,1,1,25,2210,submissions/blend_v360/task237.onnx,
238,13.573776868869064,91695,90180,1515,1,1,242,21391,submissions/blend_v360/task238.onnx,
239,12.826956872684129,193502,193079,423,1,1,35,3938,submissions/blend_v360/task239.onnx,
240,13.893630237619966,66594,66520,74,1,1,28,3841,submissions/blend_v360/task240.onnx,
241,25.0,0,0,0,1,1,1,170,submissions/blend_v360/task241.onnx,
242,14.304810356934713,44143,44104,39,1,1,13,1251,submissions/blend_v360/task242.onnx,
243,13.874532744845478,67878,56051,11827,1,1,27,17458,submissions/blend_v360/task243.onnx,
244,14.07901983508075,55325,55241,84,1,1,64,5006,submissions/blend_v360/task244.onnx,
245,12.924309425702726,175552,175444,108,1,1,43,3138,submissions/blend_v360/task245.onnx,
246,15.497661881504435,13391,12960,431,1,1,31,2621,submissions/blend_v360/task246.onnx,
247,14.986448012601564,22327,22295,32,1,1,27,2063,submissions/blend_v360/task247.onnx,
248,16.114559088292417,7226,7186,40,1,1,26,1636,submissions/blend_v360/task248.onnx,
249,15.207779259892458,17894,17846,48,1,1,16,1635,submissions/blend_v360/task249.onnx,
250,15.022379475622644,21539,21292,247,1,1,131,7717,submissions/blend_v360/task250.onnx,
251,12.76606416372257,205651,204720,931,1,1,58,6992,submissions/blend_v360/task251.onnx,
252,14.401217574846468,40086,39600,486,1,1,27,3972,submissions/blend_v360/task252.onnx,
253,14.189101020196311,49558,49120,438,1,1,16,3015,submissions/blend_v360/task253.onnx,
254,15.865029935048593,9274,9116,158,1,1,39,5954,submissions/blend_v360/task254.onnx,
255,13.10587479745953,146404,139833,6571,1,1,117,34023,submissions/blend_v360/task255.onnx,
256,14.816043829530393,26475,25228,1247,1,1,38,7365,submissions/blend_v360/task256.onnx,
257,17.629139833463285,1589,1536,53,1,1,16,1096,submissions/blend_v360/task257.onnx,
258,16.577117488055002,4550,3640,910,1,1,3,3888,submissions/blend_v360/task258.onnx,
259,16.0994509860637,7336,7280,56,1,1,51,4306,submissions/blend_v360/task259.onnx,
260,15.377152705126607,15106,14962,144,1,1,26,2466,submissions/blend_v360/task260.onnx,
