task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
1,0.0,,,,0,268,188,18100,submissions/afr1ste_6284_onnx/task001.onnx,excluded_op
2,0.0,,,,0,268,886,61376,submissions/afr1ste_6284_onnx/task002.onnx,excluded_op
3,0.0,,,,0,265,67,4921,submissions/afr1ste_6284_onnx/task003.onnx,excluded_op
4,0.0,,,4298,1,1,13,18032,submissions/afr1ste_6284_onnx/task004.onnx,unmeasurable
5,0.0,,,,0,266,183,15334,submissions/afr1ste_6284_onnx/task005.onnx,excluded_op
6,0.0,,,,0,266,14,1956,submissions/afr1ste_6284_onnx/task006.onnx,excluded_op
7,0.0,,,,0,266,39,13527,submissions/afr1ste_6284_onnx/task007.onnx,excluded_op
8,0.0,,,,0,266,822,117210,submissions/afr1ste_6284_onnx/task008.onnx,excluded_op
9,0.0,,,,0,265,135,11946,submissions/afr1ste_6284_onnx/task009.onnx,excluded_op
10,0.0,,,,0,265,71,6873,submissions/afr1ste_6284_onnx/task010.onnx,excluded_op
11,0.0,,,,0,267,103,11092,submissions/afr1ste_6284_onnx/task011.onnx,excluded_op
12,0.0,,,,0,265,25,4612,submissions/afr1ste_6284_onnx/task012.onnx,excluded_op
13,0.0,,,,0,267,70,5972,submissions/afr1ste_6284_onnx/task013.onnx,excluded_op
14,0.0,,,27,1,1,52,2835,submissions/afr1ste_6284_onnx/task014.onnx,unmeasurable
15,0.0,,,910,1,1,5,4049,submissions/afr1ste_6284_onnx/task015.onnx,unmeasurable
16,0.0,,,10,1,1,2,171,submissions/afr1ste_6284_onnx/task016.onnx,unmeasurable
17,0.0,,,,0,266,113,22854,submissions/afr1ste_6284_onnx/task017.onnx,excluded_op
18,0.0,,,,0,266,27,28788,submissions/afr1ste_6284_onnx/task018.onnx,excluded_op
19,0.0,,,,0,267,81,5388,submissions/afr1ste_6284_onnx/task019.onnx,excluded_op
20,0.0,,,,0,266,53,12014,submissions/afr1ste_6284_onnx/task020.onnx,excluded_op
21,0.0,,,1852,1,1,250,29942,submissions/afr1ste_6284_onnx/task021.onnx,unmeasurable
22,0.0,,,,0,266,291,51421,submissions/afr1ste_6284_onnx/task022.onnx,excluded_op
23,0.0,,,489,1,1,15,2795,submissions/afr1ste_6284_onnx/task023.onnx,unmeasurable
24,0.0,,,,0,266,17,2684,submissions/afr1ste_6284_onnx/task024.onnx,excluded_op
25,0.0,,,,0,266,62,5497,submissions/afr1ste_6284_onnx/task025.onnx,excluded_op
26,0.0,,,,0,268,27,2102,submissions/afr1ste_6284_onnx/task026.onnx,excluded_op
27,0.0,,,,0,265,43,32003,submissions/afr1ste_6284_onnx/task027.onnx,excluded_op
28,0.0,,,,0,265,31,2855,submissions/afr1ste_6284_onnx/task028.onnx,excluded_op
29,0.0,,,,0,266,1018,56459,submissions/afr1ste_6284_onnx/task029.onnx,excluded_op
30,0.0,,,60,1,1,91,5691,submissions/afr1ste_6284_onnx/task030.onnx,unmeasurable
31,0.0,,,18,1,1,34,1982,submissions/afr1ste_6284_onnx/task031.onnx,unmeasurable
32,0.0,,,,0,266,28,2048,submissions/afr1ste_6284_onnx/task032.onnx,excluded_op
33,0.0,,,,0,265,107,5548,submissions/afr1ste_6284_onnx/task033.onnx,excluded_op
34,0.0,,,,0,267,359,29127,submissions/afr1ste_6284_onnx/task034.onnx,excluded_op
35,0.0,,,,0,266,117,10230,submissions/afr1ste_6284_onnx/task035.onnx,excluded_op
36,0.0,,,25,1,1,63,3416,submissions/afr1ste_6284_onnx/task036.onnx,unmeasurable
37,0.0,,,,0,266,54,10688,submissions/afr1ste_6284_onnx/task037.onnx,excluded_op
38,0.0,,,,0,266,25,46853,submissions/afr1ste_6284_onnx/task038.onnx,excluded_op
39,0.0,,,,0,264,26,5582,submissions/afr1ste_6284_onnx/task039.onnx,excluded_op
40,0.0,,,,0,266,57,4827,submissions/afr1ste_6284_onnx/task040.onnx,excluded_op
41,0.0,,,,0,266,16,1445,submissions/afr1ste_6284_onnx/task041.onnx,excluded_op
42,0.0,,,,0,266,81,16734,submissions/afr1ste_6284_onnx/task042.onnx,excluded_op
43,0.0,,,,0,266,27,1775,submissions/afr1ste_6284_onnx/task043.onnx,excluded_op
44,0.0,,,,0,266,495,22229,submissions/afr1ste_6284_onnx/task044.onnx,excluded_op
45,0.0,,,,0,265,15,1905,submissions/afr1ste_6284_onnx/task045.onnx,excluded_op
46,0.0,,,,0,267,80,9619,submissions/afr1ste_6284_onnx/task046.onnx,excluded_op
47,0.0,,,310,1,1,9,1841,submissions/afr1ste_6284_onnx/task047.onnx,unmeasurable
48,0.0,,,27182,1,1,9,109401,submissions/afr1ste_6284_onnx/task048.onnx,unmeasurable
49,0.0,,,27,1,1,52,2835,submissions/afr1ste_6284_onnx/task049.onnx,unmeasurable
50,0.0,,,,0,271,34,2333,submissions/afr1ste_6284_onnx/task050.onnx,excluded_op
51,0.0,,,,0,265,99,8697,submissions/afr1ste_6284_onnx/task051.onnx,excluded_op
52,0.0,,,,0,267,165,67103,submissions/afr1ste_6284_onnx/task052.onnx,excluded_op
53,0.0,,,30,1,1,1,167,submissions/afr1ste_6284_onnx/task053.onnx,unmeasurable
54,0.0,,,,0,266,128,9372,submissions/afr1ste_6284_onnx/task054.onnx,excluded_op
55,0.0,,,996,1,1,214,17394,submissions/afr1ste_6284_onnx/task055.onnx,unmeasurable
56,0.0,,,,0,46,53,40633,submissions/afr1ste_6284_onnx/task056.onnx,excluded_op
57,13.69715379701478,81052,81040,12,1,1,20,1364,submissions/afr1ste_6284_onnx/task057.onnx,
58,0.0,,,,0,22,287,167354,submissions/afr1ste_6284_onnx/task058.onnx,excluded_op
59,0.0,,,,0,266,49,3589,submissions/afr1ste_6284_onnx/task059.onnx,excluded_op
60,0.0,,,,0,265,23,5844,submissions/afr1ste_6284_onnx/task060.onnx,excluded_op
61,0.0,,,,0,267,87,61167,submissions/afr1ste_6284_onnx/task061.onnx,excluded_op
62,0.0,,,,0,267,242,17013,submissions/afr1ste_6284_onnx/task062.onnx,excluded_op
63,0.0,,,,0,266,43,2612,submissions/afr1ste_6284_onnx/task063.onnx,excluded_op
64,0.0,,,,0,267,52,5134,submissions/afr1ste_6284_onnx/task064.onnx,excluded_op
65,0.0,,,,0,266,70,7357,submissions/afr1ste_6284_onnx/task065.onnx,excluded_op
66,13.481003004133143,100609,96162,4447,1,1,74,22609,submissions/afr1ste_6284_onnx/task066.onnx,
67,0.0,,,,0,266,15,1366,submissions/afr1ste_6284_onnx/task067.onnx,excluded_op
68,0.0,,,,0,266,40,2322,submissions/afr1ste_6284_onnx/task068.onnx,excluded_op
69,0.0,,,,0,264,402,37133,submissions/afr1ste_6284_onnx/task069.onnx,excluded_op
70,0.0,,,,0,266,93,7826,submissions/afr1ste_6284_onnx/task070.onnx,excluded_op
71,0.0,,,,1,1,48,11741,submissions/afr1ste_6284_onnx/task071.onnx,unmeasurable
72,0.0,,,,0,268,25,2174,submissions/afr1ste_6284_onnx/task072.onnx,excluded_op
73,0.0,,,910,1,1,5,4049,submissions/afr1ste_6284_onnx/task073.onnx,unmeasurable
74,0.0,,,27,1,1,27,1846,submissions/afr1ste_6284_onnx/task074.onnx,unmeasurable
75,0.0,,,,0,265,140,9788,submissions/afr1ste_6284_onnx/task075.onnx,excluded_op
76,8.844078165485268,10385507,10322774,62733,1,1,2413,287531,submissions/afr1ste_6284_onnx/task076.onnx,
77,0.0,,,,0,266,223,11102,submissions/afr1ste_6284_onnx/task077.onnx,excluded_op
78,0.0,,,,0,266,38,2240,submissions/afr1ste_6284_onnx/task078.onnx,excluded_op
79,14.87525066556768,24953,24708,245,1,1,20,2233,submissions/afr1ste_6284_onnx/task079.onnx,
80,11.70383458741746,594910,593626,1284,1,1,167,22186,submissions/afr1ste_6284_onnx/task080.onnx,
81,0.0,,,818,1,1,9,3898,submissions/afr1ste_6284_onnx/task081.onnx,unmeasurable
82,0.0,,,,0,265,35,2589,submissions/afr1ste_6284_onnx/task082.onnx,excluded_op
83,0.0,,,,0,266,28,2118,submissions/afr1ste_6284_onnx/task083.onnx,excluded_op
84,0.0,,,,0,175,29,5940,submissions/afr1ste_6284_onnx/task084.onnx,excluded_op
85,0.0,,,,0,265,29,2603,submissions/afr1ste_6284_onnx/task085.onnx,excluded_op
86,0.0,,,,0,266,57,12342,submissions/afr1ste_6284_onnx/task086.onnx,excluded_op
87,0.0,,,,0,266,11,1237,submissions/afr1ste_6284_onnx/task087.onnx,excluded_op
88,0.0,,,1887,1,1,56,19575,submissions/afr1ste_6284_onnx/task088.onnx,unmeasurable
89,10.737857438892327,1563039,1562727,312,1,1,2484,153907,submissions/afr1ste_6284_onnx/task089.onnx,
90,0.0,,,,0,267,249,20050,submissions/afr1ste_6284_onnx/task090.onnx,excluded_op
91,13.676795399305671,82719,82612,107,1,1,55,3918,submissions/afr1ste_6284_onnx/task091.onnx,
92,0.0,,,,0,265,46,2687,submissions/afr1ste_6284_onnx/task092.onnx,excluded_op
93,0.0,,,,0,265,70,4875,submissions/afr1ste_6284_onnx/task093.onnx,excluded_op
94,0.0,,,,0,265,72,4791,submissions/afr1ste_6284_onnx/task094.onnx,excluded_op
95,0.0,,,,0,265,17,1320,submissions/afr1ste_6284_onnx/task095.onnx,excluded_op
96,0.0,,,16643,1,1,23,19549,submissions/afr1ste_6284_onnx/task096.onnx,unmeasurable
97,0.0,,,,0,267,60,4423,submissions/afr1ste_6284_onnx/task097.onnx,excluded_op
98,0.0,,,910,1,1,5,4031,submissions/afr1ste_6284_onnx/task098.onnx,unmeasurable
99,0.0,,,2042,1,1,5,9393,submissions/afr1ste_6284_onnx/task099.onnx,unmeasurable
100,0.0,,,,0,266,175,94811,submissions/afr1ste_6284_onnx/task100.onnx,excluded_op
101,0.0,,,,0,266,0,24731,submissions/afr1ste_6284_onnx/task101.onnx,"Traceback (most recent call last): |   File ""$HOME/Desktop/kaggleonnx/tools/neurogolf_local.py"", line 294, in score_onnx |     memory = calculate_memory(sanitized, trace_path) |   File ""$HOME/Desktop/kaggleonnx/tools/neurogolf_local.py"", line 153, in calculate_memory |     onnx.checker.check_model(model, full_check=True) |     ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^ | onnx.onnx_cpp2py_export.checker.ValidationError: Graph must be in single static assignment (SSA) form, however 'safe_name_23' has been used as output names multiple times."
102,0.0,,,,0,267,34,6362,submissions/afr1ste_6284_onnx/task102.onnx,excluded_op
103,0.0,,,,0,223,93,25412,submissions/afr1ste_6284_onnx/task103.onnx,excluded_op
104,0.0,,,,0,7,35,39135,submissions/afr1ste_6284_onnx/task104.onnx,excluded_op
105,0.0,,,,0,266,81,35629,submissions/afr1ste_6284_onnx/task105.onnx,excluded_op
106,0.0,,,,0,266,28,2652,submissions/afr1ste_6284_onnx/task106.onnx,excluded_op
107,0.0,,,13681,1,1,51,58097,submissions/afr1ste_6284_onnx/task107.onnx,unmeasurable
108,13.754130789687895,76563,75656,907,1,1,6,3957,submissions/afr1ste_6284_onnx/task108.onnx,
109,12.873934229452027,184622,184528,94,1,1,52,3951,submissions/afr1ste_6284_onnx/task109.onnx,
110,0.0,,,,0,266,292,30762,submissions/afr1ste_6284_onnx/task110.onnx,excluded_op
111,12.9651368792092,168529,166700,1829,1,1,73,18960,submissions/afr1ste_6284_onnx/task111.onnx,
112,0.0,,,,0,266,49,3136,submissions/afr1ste_6284_onnx/task112.onnx,excluded_op
113,13.754130789687895,76563,75656,907,1,1,6,3957,submissions/afr1ste_6284_onnx/task113.onnx,
114,0.0,,,,0,266,65,4614,submissions/afr1ste_6284_onnx/task114.onnx,excluded_op
115,12.677896964911833,224606,224555,51,1,1,67,3652,submissions/afr1ste_6284_onnx/task115.onnx,
116,0.0,,,,0,267,12,1346,submissions/afr1ste_6284_onnx/task116.onnx,excluded_op
117,0.0,,,,0,265,444,20401,submissions/afr1ste_6284_onnx/task117.onnx,excluded_op
118,0.0,,,,0,267,24,19558,submissions/afr1ste_6284_onnx/task118.onnx,excluded_op
119,0.0,,,,0,266,1170,80960,submissions/afr1ste_6284_onnx/task119.onnx,excluded_op
120,0.0,,,2510,1,1,5,10449,submissions/afr1ste_6284_onnx/task120.onnx,unmeasurable
121,0.0,,,,0,266,30,2052,submissions/afr1ste_6284_onnx/task121.onnx,excluded_op
122,0.0,,,4186,1,1,9,17371,submissions/afr1ste_6284_onnx/task122.onnx,unmeasurable
123,0.0,,,,0,265,30,10030,submissions/afr1ste_6284_onnx/task123.onnx,excluded_op
124,0.0,,,,0,267,179,18884,submissions/afr1ste_6284_onnx/task124.onnx,excluded_op
125,0.0,,,,0,265,48,6019,submissions/afr1ste_6284_onnx/task125.onnx,excluded_op
126,0.0,,,,0,266,53,3709,submissions/afr1ste_6284_onnx/task126.onnx,excluded_op
127,0.0,,,900,1,1,3,2103,submissions/afr1ste_6284_onnx/task127.onnx,unmeasurable
128,0.0,,,,0,266,135,8469,submissions/afr1ste_6284_onnx/task128.onnx,excluded_op
129,0.0,,,,0,265,97,98948,submissions/afr1ste_6284_onnx/task129.onnx,excluded_op
130,0.0,,,,0,265,14,1601,submissions/afr1ste_6284_onnx/task130.onnx,excluded_op
131,0.0,,,,0,266,145,11449,submissions/afr1ste_6284_onnx/task131.onnx,excluded_op
132,0.0,,,,0,267,43,2626,submissions/afr1ste_6284_onnx/task132.onnx,excluded_op
133,0.0,,,228893,1,1,602,775725,submissions/afr1ste_6284_onnx/task133.onnx,unmeasurable
134,15.141562116017596,19119,19015,104,1,1,115,7728,submissions/afr1ste_6284_onnx/task134.onnx,
135,0.0,,,1600,1,1,4,6743,submissions/afr1ste_6284_onnx/task135.onnx,unmeasurable
136,0.0,,,,0,266,126,8581,submissions/afr1ste_6284_onnx/task136.onnx,excluded_op
137,0.0,,,,0,266,50,2587,submissions/afr1ste_6284_onnx/task137.onnx,excluded_op
138,0.0,,,,0,266,158,11444,submissions/afr1ste_6284_onnx/task138.onnx,excluded_op
139,0.0,,,4186,1,1,9,17371,submissions/afr1ste_6284_onnx/task139.onnx,unmeasurable
140,0.0,,,,0,265,11,1237,submissions/afr1ste_6284_onnx/task140.onnx,excluded_op
141,0.0,,,,0,265,18,140709,submissions/afr1ste_6284_onnx/task141.onnx,excluded_op
142,0.0,,,,0,266,28,2118,submissions/afr1ste_6284_onnx/task142.onnx,excluded_op
143,12.759579069261097,206989,206956,33,1,1,25,1543,submissions/afr1ste_6284_onnx/task143.onnx,
144,0.0,,,,0,267,27,2110,submissions/afr1ste_6284_onnx/task144.onnx,excluded_op
145,0.0,,,,0,267,328,32694,submissions/afr1ste_6284_onnx/task145.onnx,excluded_op
146,0.0,,,,0,267,42,2496,submissions/afr1ste_6284_onnx/task146.onnx,excluded_op
147,0.0,,,818,1,1,9,3897,submissions/afr1ste_6284_onnx/task147.onnx,unmeasurable
148,0.0,,,,0,266,126,10926,submissions/afr1ste_6284_onnx/task148.onnx,excluded_op
149,0.0,,,,0,267,18,1971,submissions/afr1ste_6284_onnx/task149.onnx,excluded_op
150,0.0,,,,0,266,18,1512,submissions/afr1ste_6284_onnx/task150.onnx,excluded_op
151,0.0,,,910,1,1,5,4049,submissions/afr1ste_6284_onnx/task151.onnx,unmeasurable
152,0.0,,,,0,267,28,2118,submissions/afr1ste_6284_onnx/task152.onnx,excluded_op
153,0.0,,,,0,265,3848,377910,submissions/afr1ste_6284_onnx/task153.onnx,excluded_op
154,0.0,,,,0,266,60,3909,submissions/afr1ste_6284_onnx/task154.onnx,excluded_op
155,0.0,,,,0,266,17,1514,submissions/afr1ste_6284_onnx/task155.onnx,excluded_op
156,13.663131753824043,83857,82891,966,1,1,66,9218,submissions/afr1ste_6284_onnx/task156.onnx,
157,0.0,,,4295,1,1,21,11155,submissions/afr1ste_6284_onnx/task157.onnx,unmeasurable
